"Speaker","Bigram","n","log_odds"
"KAMALA HARRIS","to offer",1,0.163297972264388
"KAMALA HARRIS","to own",1,0.206017608473748
"KAMALA HARRIS","to pay",1,-0.0478762292781324
"KAMALA HARRIS","to people",1,0.0237601322972423
"KAMALA HARRIS","to poor",1,0.693448899880515
"KAMALA HARRIS","to post",1,0.451344268524663
"KAMALA HARRIS","to prison",1,0.325050073095803
"KAMALA HARRIS","to prosper",1,0.693448899880515
"KAMALA HARRIS","to protect",1,-0.0123427576097733
"KAMALA HARRIS","to pull",1,0.147247543715906
"KAMALA HARRIS","to reproductive",1,0.843020329926426
"KAMALA HARRIS","to require",1,0.141298789083369
"KAMALA HARRIS","to see",1,-0.0611579611440855
"KAMALA HARRIS","to seek",1,0.16078767028917
"KAMALA HARRIS","to Senator",1,0.0469219694174093
"KAMALA HARRIS","to shut",1,0.171353176737191
"KAMALA HARRIS","to sign",1,0.130688311948823
"KAMALA HARRIS","to sow",1,1.12796585792963
"KAMALA HARRIS","to speak",1,0.0760914279293382
"KAMALA HARRIS","to successfully",1,0.536685515896474
"KAMALA HARRIS","to suggest",1,0.132351327006421
"KAMALA HARRIS","to that",1,-0.0495438124346772
"KAMALA HARRIS","to their",1,0.0478447905789207
"KAMALA HARRIS","to those",1,0.0290722231826347
"KAMALA HARRIS","to to",1,0.0718759408101725
"KAMALA HARRIS","to today",1,0.600899938692519
"KAMALA HARRIS","to transition",1,0.451344268524663
"KAMALA HARRIS","to transport",1,0.693448899880515
"KAMALA HARRIS","to us",1,0.01318655663707
"KAMALA HARRIS","to use",1,-0.00585926034821607
"KAMALA HARRIS","to vote",1,0.0159575346596148
"KAMALA HARRIS","to washing",1,1.12796585792963
"KAMALA HARRIS","to watching",1,1.12796585792963
"KAMALA HARRIS","to wear",1,0.374219091110329
"KAMALA HARRIS","to withhold",1,0.693448899880515
"KAMALA HARRIS","to witness",1,1.12796585792963
"KAMALA HARRIS","to work",1,-0.071878657505878
"KAMALA HARRIS","to working",1,0.280487355797423
"KAMALA HARRIS","today diabetes",1,1.12796585792963
"KAMALA HARRIS","today do",1,0.843020329926426
"KAMALA HARRIS","today far",1,1.12796585792963
"KAMALA HARRIS","today that",1,0.127474887066794
"KAMALA HARRIS","together and",1,0.0492548090778497
"KAMALA HARRIS","together bring",1,0.843020329926426
"KAMALA HARRIS","told each",1,0.843020329926426
"KAMALA HARRIS","told us",1,0.147247543715906
"KAMALA HARRIS","tonight talking",1,0.48881308471494
"KAMALA HARRIS","too difficult",1,0.843020329926426
"KAMALA HARRIS","too expensive",1,0.325050073095803
"KAMALA HARRIS","too many",1,0.06012010807191
"KAMALA HARRIS","too met",1,1.12796585792963
"KAMALA HARRIS","took at",1,0.843020329926426
"KAMALA HARRIS","trade policies",1,0.206017608473748
"KAMALA HARRIS","trade tax",1,0.843020329926426
"KAMALA HARRIS","tragedy You",1,1.12796585792963
"KAMALA HARRIS","trainings for",1,1.12796585792963
"KAMALA HARRIS","transition into",1,1.12796585792963
"KAMALA HARRIS","transnational criminal",1,1.12796585792963
"KAMALA HARRIS","transport her",1,1.12796585792963
"KAMALA HARRIS","traumatizing our",1,1.12796585792963
"KAMALA HARRIS","traveling around",1,0.395694824273234
"KAMALA HARRIS","treated like",1,0.451344268524663
"KAMALA HARRIS","treats its",1,1.12796585792963
"KAMALA HARRIS","trigger but",1,1.12796585792963
"KAMALA HARRIS","trillion a",1,0.420972476896209
"KAMALA HARRIS","trillion into",1,1.12796585792963
"KAMALA HARRIS","trillion to",1,0.339429642894798
"KAMALA HARRIS","trillion We",1,0.451344268524663
"KAMALA HARRIS","true And",1,0.290093173057241
"KAMALA HARRIS","Trump And",1,0.536685515896474
"KAMALA HARRIS","Trump do",1,0.536685515896474
"KAMALA HARRIS","Trump has",1,0.125921455699877
"KAMALA HARRIS","Trump in",1,0.242393157935402
"KAMALA HARRIS","Trump out",1,1.12796585792963
"KAMALA HARRIS","Trump passed",1,1.12796585792963
"KAMALA HARRIS","Trump trade",1,1.12796585792963
"KAMALA HARRIS","Trump while",1,1.12796585792963
"KAMALA HARRIS","Trump who",1,0.693448899880515
"KAMALA HARRIS","Trump you",1,0.186894928837871
"KAMALA HARRIS","Trump you've",1,0.451344268524663
"KAMALA HARRIS","Trump's administration",1,1.12796585792963
"KAMALA HARRIS","Trump's Department",1,1.12796585792963
"KAMALA HARRIS","truth and",1,0.215024253285775
"KAMALA HARRIS","truthfully and",1,1.12796585792963
"KAMALA HARRIS","TSU and",1,1.12796585792963
"KAMALA HARRIS","tugged on",1,1.12796585792963
"KAMALA HARRIS","turbines cause",1,0.843020329926426
"KAMALA HARRIS","turn 20",1,1.12796585792963
"KAMALA HARRIS","turn it's",1,1.12796585792963
"KAMALA HARRIS","tweet and",1,1.12796585792963
"KAMALA HARRIS","tweet frankly",1,1.12796585792963
"KAMALA HARRIS","tweeting out",1,1.12796585792963
"KAMALA HARRIS","two black",1,1.12796585792963
"KAMALA HARRIS","two decades",1,0.355669688844895
"KAMALA HARRIS","two of",1,0.063008260376436
"KAMALA HARRIS","two reasons",1,0.600899938692519
"KAMALA HARRIS","Two they",1,1.12796585792963
"KAMALA HARRIS","two United",1,0.843020329926426
"KAMALA HARRIS","Un a",1,0.843020329926426
"KAMALA HARRIS","unburdened by",1,1.12796585792963
"KAMALA HARRIS","under fire",1,0.339429642894798
"KAMALA HARRIS","Under my",1,0.210407016549294
"KAMALA HARRIS","Under our",1,0.48881308471494
"KAMALA HARRIS","understand the",1,0.0506970433993134
"KAMALA HARRIS","undocumented and",1,0.693448899880515
"KAMALA HARRIS","unemployment numbers",1,0.693448899880515
"KAMALA HARRIS","unfortunately Representative",1,1.12796585792963
"KAMALA HARRIS","Unfortunately Vice",1,1.12796585792963
"KAMALA HARRIS","unifying our",1,0.843020329926426
"KAMALA HARRIS","unite America",1,0.693448899880515
"KAMALA HARRIS","university I",1,0.843020329926426
"KAMALA HARRIS","unknown peril",1,1.12796585792963
"KAMALA HARRIS","until you",1,0.16078767028917
"KAMALA HARRIS","up And",1,0.120031479356398
"KAMALA HARRIS","up co",1,1.12796585792963
"KAMALA HARRIS","up deductibles",1,0.843020329926426
"KAMALA HARRIS","up my",1,0.374219091110329
"KAMALA HARRIS","up on",1,0.0240796704469348
"KAMALA HARRIS","up separating",1,1.12796585792963
"KAMALA HARRIS","up single",1,1.12796585792963
"KAMALA HARRIS","up surrounded",1,1.12796585792963
"KAMALA HARRIS","us at",1,0.194037619484396
"KAMALA HARRIS","us because",1,0.180317723191658
"KAMALA HARRIS","us each",1,0.693448899880515
"KAMALA HARRIS","us enter",1,1.12796585792963
"KAMALA HARRIS","us have",1,0.120031479356398
"KAMALA HARRIS","us heard",1,1.12796585792963
"KAMALA HARRIS","us her",1,1.12796585792963
"KAMALA HARRIS","us Julian",1,1.12796585792963
"KAMALA HARRIS","us know",1,0.48881308471494
"KAMALA HARRIS","us regardless",1,1.12796585792963
"KAMALA HARRIS","us right",1,0.395694824273234
"KAMALA HARRIS","us would",1,0.263523168370608
"KAMALA HARRIS","use din",1,1.12796585792963
"KAMALA HARRIS","use the",1,0.0483113069617116
"KAMALA HARRIS","used hate",1,1.12796585792963
"KAMALA HARRIS","usual and",1,0.843020329926426
"KAMALA HARRIS","usurped and",1,1.12796585792963
"KAMALA HARRIS","v Board",1,0.600899938692519
"KAMALA HARRIS","values and",1,0.109575871456589
"KAMALA HARRIS","values of",1,0.158356553018656
"KAMALA HARRIS","vast majority",1,0.143228730826409
"KAMALA HARRIS","vehicle by",1,0.843020329926426
"KAMALA HARRIS","very difficult",1,0.0642015319896684
"KAMALA HARRIS","very few",1,0.255975916365567
"KAMALA HARRIS","very it",1,1.12796585792963
"KAMALA HARRIS","very nature",1,0.693448899880515
"KAMALA HARRIS","very proud",1,0.0595579986600022
"KAMALA HARRIS","veterans who",1,0.31219557959938
"KAMALA HARRIS","vice president",1,-0.00074297392617533
"KAMALA HARRIS","victim to",1,1.12796585792963
"KAMALA HARRIS","victims and",1,0.600899938692519
"KAMALA HARRIS","victims of",1,0.236247512891467
"KAMALA HARRIS","victims than",1,1.12796585792963
"KAMALA HARRIS","violate the",1,0.290093173057241
"KAMALA HARRIS","visited while",1,1.12796585792963
"KAMALA HARRIS","vote And",1,0.31219557959938
"KAMALA HARRIS","Voting Rights",1,0.325050073095803
"KAMALA HARRIS","vulnerable They",1,1.12796585792963
"KAMALA HARRIS","wait for",1,0.219890737632951
"KAMALA HARRIS","wakes people",1,1.12796585792963
"KAMALA HARRIS","wakes you",1,1.12796585792963
"KAMALA HARRIS","walked down",1,1.12796585792963
"KAMALA HARRIS","walked into",1,0.325050073095803
"KAMALA HARRIS","walks around",1,1.12796585792963
"KAMALA HARRIS","want a",1,0.0315413925991247
"KAMALA HARRIS","want access",1,0.48881308471494
"KAMALA HARRIS","want an",1,0.339429642894798
"KAMALA HARRIS","want And",1,0.536685515896474
"KAMALA HARRIS","want anybody",1,0.451344268524663
"KAMALA HARRIS","want choice",1,1.12796585792963
"KAMALA HARRIS","want cost",1,1.12796585792963
"KAMALA HARRIS","want in",1,0.197848764317643
"KAMALA HARRIS","want those",1,0.300609845331222
"KAMALA HARRIS","want what",1,0.48881308471494
"KAMALA HARRIS","wants that",1,0.843020329926426
"KAMALA HARRIS","was actually",1,0.255975916365567
"KAMALA HARRIS","was Attorney",1,1.12796585792963
"KAMALA HARRIS","was born",1,0.121457887603636
"KAMALA HARRIS","was brown",1,1.12796585792963
"KAMALA HARRIS","was bussed",1,1.12796585792963
"KAMALA HARRIS","was created",1,0.300609845331222
"KAMALA HARRIS","was eight",1,0.420972476896209
"KAMALA HARRIS","was elected",1,0.183540634846573
"KAMALA HARRIS","was hurtful",1,1.12796585792963
"KAMALA HARRIS","Was I",1,1.12796585792963
"KAMALA HARRIS","was like",1,0.271665210726907
"KAMALA HARRIS","was me",1,0.48881308471494
"KAMALA HARRIS","was one",1,0.06012010807191
"KAMALA HARRIS","was raised",1,0.210407016549294
"KAMALA HARRIS","was responsive",1,1.12796585792963
"KAMALA HARRIS","was support",1,1.12796585792963
"KAMALA HARRIS","was talking",1,0.115921042253125
"KAMALA HARRIS","was that",1,0.0429282849423703
"KAMALA HARRIS","was there",1,0.0925586686390126
"KAMALA HARRIS","was to",1,0.056286603948179
"KAMALA HARRIS","was told",1,0.201837115521355
"KAMALA HARRIS","was trade",1,1.12796585792963
"KAMALA HARRIS","was very",1,0.0654177564092969
"KAMALA HARRIS","was wrong",1,0.0854602219411816
"KAMALA HARRIS","washing machines",1,0.843020329926426
"KAMALA HARRIS","wasn't about",1,0.536685515896474
"KAMALA HARRIS","watched his",1,0.843020329926426
"KAMALA HARRIS","watching Fox",1,1.12796585792963
"KAMALA HARRIS","waved down",1,1.12796585792963
"KAMALA HARRIS","way I",1,0.0429282849423703
"KAMALA HARRIS","way or",1,0.215024253285775
"KAMALA HARRIS","way there",1,0.374219091110329
"KAMALA HARRIS","way to",1,-0.0509486233824131
"KAMALA HARRIS","way unifying",1,1.12796585792963
"KAMALA HARRIS","way would",1,0.693448899880515
"KAMALA HARRIS","ways to",1,0.0595579986600022
"KAMALA HARRIS","We all",1,0.100523020048717
"KAMALA HARRIS","we also",1,0.0263616375004577
"KAMALA HARRIS","We also",1,0.063602080491538
"KAMALA HARRIS","We can",1,-0.0179491247450302
"KAMALA HARRIS","we can't",1,-0.00848356968484128
"KAMALA HARRIS","we change",1,0.197848764317643
"KAMALA HARRIS","we could",1,-0.00419480560932173
"KAMALA HARRIS","we created",1,0.197848764317643
"KAMALA HARRIS","we currently",1,0.536685515896474
"KAMALA HARRIS","we de",1,0.843020329926426
"KAMALA HARRIS","we did",1,-0.014563746309246
"KAMALA HARRIS","we don't",1,-0.0723437918551086
"KAMALA HARRIS","we end",1,0.210407016549294
"KAMALA HARRIS","we expect",1,0.201837115521355
"KAMALA HARRIS","we fix",1,0.263523168370608
"KAMALA HARRIS","We forgive",1,0.843020329926426
"KAMALA HARRIS","we grew",1,0.536685515896474
"KAMALA HARRIS","we INAUDIBLE",1,0.693448899880515
"KAMALA HARRIS","we know",1,0.00288892200685268
"KAMALA HARRIS","we live",1,0.151496470257423
"KAMALA HARRIS","we look",1,0.118633894474773
"KAMALA HARRIS","we made",1,0.121457887603636
"KAMALA HARRIS","we move",1,0.110798359169595
"KAMALA HARRIS","we passed",1,0.124401672040338
"KAMALA HARRIS","we placed",1,1.12796585792963
"KAMALA HARRIS","we saw",1,0.115921042253125
"KAMALA HARRIS","we separate",1,1.12796585792963
"KAMALA HARRIS","we shouldn't",1,0.0725594240828536
"KAMALA HARRIS","we took",1,0.156000274791007
"KAMALA HARRIS","we want",1,-0.0288076731387417
"KAMALA HARRIS","we were",1,-0.0364467495008531
"KAMALA HARRIS","We will",1,0.00647736034348644
"KAMALA HARRIS","we work",1,0.201837115521355
"KAMALA HARRIS","We would",1,0.0871633678147169
"KAMALA HARRIS","we're going",1,-0.130781364172538
"KAMALA HARRIS","We're looking",1,0.395694824273234
"KAMALA HARRIS","we're registered",1,1.12796585792963
"KAMALA HARRIS","we've all",1,0.31219557959938
"KAMALA HARRIS","we've also",1,0.280487355797423
"KAMALA HARRIS","We've got",1,-0.0454375873746253
"KAMALA HARRIS","we've gotten",1,0.263523168370608
"KAMALA HARRIS","we've had",1,0.0287271012824905
"KAMALA HARRIS","weak They",1,1.12796585792963
"KAMALA HARRIS","weapons because",1,0.48881308471494
"KAMALA HARRIS","wear body",1,1.12796585792963
"KAMALA HARRIS","wear cameras",1,1.12796585792963
"KAMALA HARRIS","website whether",1,1.12796585792963
"KAMALA HARRIS","Well again",1,0.225030838467763
"KAMALA HARRIS","Well do",1,0.693448899880515
"KAMALA HARRIS","well how",1,0.48881308471494
"KAMALA HARRIS","well intentioned",1,0.536685515896474
"KAMALA HARRIS","Well let",1,0.0294192058624024
"KAMALA HARRIS","Well look",1,0.104896387129101
"KAMALA HARRIS","Well thank",1,0.124401672040338
"KAMALA HARRIS","Well that's",1,0.102673795227923
"KAMALA HARRIS","Well there",1,0.168575381649858
"KAMALA HARRIS","Well they're",1,0.420972476896209
"KAMALA HARRIS","Well unfortunately",1,0.843020329926426
"KAMALA HARRIS","Well why",1,0.374219091110329
"KAMALA HARRIS","Well yeah",1,0.843020329926426
"KAMALA HARRIS","went to",1,-0.00585926034821607
"KAMALA HARRIS","were about",1,0.31219557959938
"KAMALA HARRIS","were active",1,1.12796585792963
"KAMALA HARRIS","were arrested",1,0.536685515896474
"KAMALA HARRIS","were being",1,0.194037619484396
"KAMALA HARRIS","were black",1,0.843020329926426
"KAMALA HARRIS","were burning",1,0.843020329926426
"KAMALA HARRIS","were life",1,1.12796585792963
"KAMALA HARRIS","were members",1,1.12796585792963
"KAMALA HARRIS","were non",1,0.843020329926426
"KAMALA HARRIS","were running",1,0.248952457027902
"KAMALA HARRIS","were smoldering",1,1.12796585792963
"KAMALA HARRIS","were the",1,0.0666578178075511
"KAMALA HARRIS","were wrong",1,0.206017608473748
"KAMALA HARRIS","what America",1,0.143228730826409
"KAMALA HARRIS","what can",1,0.190390332067156
"KAMALA HARRIS","what do",1,0.0420740130351525
"KAMALA HARRIS","what doe",1,1.12796585792963
"KAMALA HARRIS","what does",1,0.17423163121433
"KAMALA HARRIS","what happened",1,0.0250478331990055
"KAMALA HARRIS","what in",1,0.339429642894798
"KAMALA HARRIS","what insurance",1,0.843020329926426
"KAMALA HARRIS","what it",1,-0.00292019409026819
"KAMALA HARRIS","What it",1,0.374219091110329
"KAMALA HARRIS","what our",1,0.0871633678147169
"KAMALA HARRIS","what people",1,0.147247543715906
"KAMALA HARRIS","what separates",1,0.600899938692519
"KAMALA HARRIS","what should",1,0.151496470257423
"KAMALA HARRIS","what their",1,0.158356553018656
"KAMALA HARRIS","What they",1,0.236247512891467
"KAMALA HARRIS","what they're",1,0.0685646618901434
"KAMALA HARRIS","what under",1,0.843020329926426
"KAMALA HARRIS","What we",1,0.0250478331990055
"KAMALA HARRIS","What you",1,0.158356553018656
"KAMALA HARRIS","whatever it",1,0.183540634846573
"KAMALA HARRIS","when elected",1,0.843020329926426
"KAMALA HARRIS","when he",1,-0.0108236733863911
"KAMALA HARRIS","when I've",1,0.48881308471494
"KAMALA HARRIS","when the",1,-0.012154596741416
"KAMALA HARRIS","when they're",1,0.129063350336939
"KAMALA HARRIS","When Vice",1,1.12796585792963
"KAMALA HARRIS","where everyone",1,0.451344268524663
"KAMALA HARRIS","where I",1,0.0356246575307561
"KAMALA HARRIS","where it's",1,0.180317723191658
"KAMALA HARRIS","where was",1,0.600899938692519
"KAMALA HARRIS","where yes",1,1.12796585792963
"KAMALA HARRIS","whether it",1,0.0871633678147169
"KAMALA HARRIS","whether or",1,0.0162411128002083
"KAMALA HARRIS","whether they",1,0.102673795227923
"KAMALA HARRIS","which became",1,0.693448899880515
"KAMALA HARRIS","which has",1,0.0584485799030801
"KAMALA HARRIS","Which is",1,0.186894928837871
"KAMALA HARRIS","which middle",1,1.12796585792963
"KAMALA HARRIS","which was",1,0.06012010807191
"KAMALA HARRIS","which we",1,0.0416511576700789
"KAMALA HARRIS","which we're",1,0.280487355797423
"KAMALA HARRIS","which why",1,1.12796585792963
"KAMALA HARRIS","while he",1,0.242393157935402
"KAMALA HARRIS","while the",1,0.183540634846573
"KAMALA HARRIS","while their",1,0.536685515896474
"KAMALA HARRIS","while they",1,0.236247512891467
"KAMALA HARRIS","Who are",1,0.263523168370608
"KAMALA HARRIS","who believed",1,0.48881308471494
"KAMALA HARRIS","who built",1,0.420972476896209
"KAMALA HARRIS","who by",1,0.536685515896474
"KAMALA HARRIS","who can",1,0.0383661020269233
"KAMALA HARRIS","who every",1,0.600899938692519
"KAMALA HARRIS","who had",1,0.0557574924477882
"KAMALA HARRIS","who leads",1,0.536685515896474
"KAMALA HARRIS","who obviously",1,0.843020329926426
"KAMALA HARRIS","who pays",1,0.263523168370608
"KAMALA HARRIS","who serve",1,0.451344268524663
"KAMALA HARRIS","who spent",1,0.290093173057241
"KAMALA HARRIS","who stick",1,1.12796585792963
"KAMALA HARRIS","who told",1,0.339429642894798
"KAMALA HARRIS","who violate",1,0.843020329926426
"KAMALA HARRIS","who will",1,0.0209527621452572
"KAMALA HARRIS","Who will",1,0.339429642894798
"KAMALA HARRIS","who work",1,0.201837115521355
"KAMALA HARRIS","whole lot",1,0.106036036966386
"KAMALA HARRIS","whom I",1,0.271665210726907
"KAMALA HARRIS","whom lost",1,1.12796585792963
"KAMALA HARRIS","why because",1,0.31219557959938
"KAMALA HARRIS","why Because",1,0.210407016549294
"KAMALA HARRIS","why did",1,0.177217387206866
"KAMALA HARRIS","Why did",1,0.201837115521355
"KAMALA HARRIS","why ph",1,1.12796585792963
"KAMALA HARRIS","why we've",1,0.215024253285775
"KAMALA HARRIS","why when",1,0.374219091110329
"KAMALA HARRIS","why would",1,0.183540634846573
"KAMALA HARRIS","wildfires in",1,1.12796585792963
"KAMALA HARRIS","will allow",1,0.17423163121433
"KAMALA HARRIS","will also",1,0.124401672040338
"KAMALA HARRIS","will banned",1,1.12796585792963
"KAMALA HARRIS","will bring",1,0.117264081395219
"KAMALA HARRIS","will first",1,0.693448899880515
"KAMALA HARRIS","will fix",1,0.355669688844895
"KAMALA HARRIS","will further",1,0.600899938692519
"KAMALA HARRIS","will give",1,0.102673795227923
"KAMALA HARRIS","will have",1,-0.0365841932752924
"KAMALA HARRIS","will immediately",1,0.451344268524663
"KAMALA HARRIS","will keep",1,0.158356553018656
"KAMALA HARRIS","will lead",1,0.151496470257423
"KAMALA HARRIS","will lose",1,0.177217387206866
"KAMALA HARRIS","will make",1,0.0273648088519508
"KAMALA HARRIS","will never",1,0.0705306355646131
"KAMALA HARRIS","will para",1,1.12796585792963
"KAMALA HARRIS","will pay",1,0.156000274791007
"KAMALA HARRIS","will re",1,0.693448899880515
"KAMALA HARRIS","will receive",1,0.48881308471494
"KAMALA HARRIS","will rein",1,0.693448899880515
